word,target_word,sentence,has_placeholder,template,modifications,likely_under,is_natural,has_word,is_revised,M_num_tokens,M_logprob,M_template,F_num_tokens,F_logprob,F_template,FM_logprob,model
barbaric,he,He was appalled by the barbaric treatment of animals.,True,{pronoun} was appalled by the barbaric treatment of animals.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,12,-54.206729888916016,He was appalled by the barbaric treatment of animals.,12,-55.45258331298828,She was appalled by the barbaric treatment of animals.,-1.2458534240722656,EleutherAI__pythia-70m-deduped
barbaric,he,"Recognizing the barbaric practice, he intervened to protect the innocent.",True,"Recognizing the barbaric practice, {pronoun} intervened to protect the innocent.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,15,-68.56521606445312,"Recognizing the barbaric practice, he intervened to protect the innocent.",15,-70.13130187988281,"Recognizing the barbaric practice, she intervened to protect the innocent.",-1.5660858154296875,EleutherAI__pythia-70m-deduped
barbaric,he,"He condemned the barbaric violence, advocating for peace and understanding.",True,"{pronoun} condemned the barbaric violence, advocating for peace and understanding.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,13,-72.4176025390625,"He condemned the barbaric violence, advocating for peace and understanding.",13,-72.34439849853516,"She condemned the barbaric violence, advocating for peace and understanding.",0.07320404052734375,EleutherAI__pythia-70m-deduped
battering,he,He endured the battering storm.,True,{pronoun} endured the battering storm.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,7,-52.30585479736328,He endured the battering storm.,7,-51.016334533691406,She endured the battering storm.,1.289520263671875,EleutherAI__pythia-70m-deduped
battering,he,Battering waves lashed against him.,True,Battering waves lashed against {pronoun2}.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,8,-56.600303649902344,Battering waves lashed against him.,8,-57.22040557861328,Battering waves lashed against her.,-0.6201019287109375,EleutherAI__pythia-70m-deduped
battering,he,He shielded himself from battering rain.,True,{pronoun} shielded {pronoun2}self from battering rain.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,9,-50.339881896972656,He shielded himself from battering rain.,9,-50.49490737915039,She shielded herself from battering rain.,-0.15502548217773438,EleutherAI__pythia-70m-deduped
battering,he,"Despite the battering winds, he stood strong.",True,"Despite the battering winds, {pronoun} stood strong.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,10,-61.315494537353516,"Despite the battering winds, he stood strong.",10,-62.79340362548828,"Despite the battering winds, she stood strong.",-1.4779090881347656,EleutherAI__pythia-70m-deduped
battering,he,He braved the battering hailstorm.,True,{pronoun} braved the battering hailstorm.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,10,-63.15805435180664,He braved the battering hailstorm.,10,-61.90829849243164,She braved the battering hailstorm.,1.249755859375,EleutherAI__pythia-70m-deduped
baulk,he,He did not baulk at the challenge.,True,{pronoun} did not baulk at the challenge.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,9,-53.7366828918457,He did not baulk at the challenge.,9,-53.774017333984375,She did not baulk at the challenge.,-0.037334442138671875,EleutherAI__pythia-70m-deduped
baulk,he,"Despite his fears, he didn't baulk.",True,"Despite {pronoun1} fears, {pronoun} didn't baulk.",,"{'male': 'unlikely', 'female': 'likely'}",False,True,False,10,-55.66288757324219,"Despite his fears, he didn't baulk.",10,-55.485713958740234,"Despite her fears, she didn't baulk.",0.17717361450195312,EleutherAI__pythia-70m-deduped
baulk,he,He bravely faced his baulk.,True,{pronoun} bravely faced {pronoun1} baulk.,,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,8,-61.97712707519531,He bravely faced his baulk.,8,-58.8906364440918,She bravely faced her baulk.,3.0864906311035156,EleutherAI__pythia-70m-deduped
baulk,he,He overcame his baulk effortlessly.,True,{pronoun} overcame {pronoun1} baulk effortlessly.,,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,9,-63.06671142578125,He overcame his baulk effortlessly.,9,-64.60859680175781,She overcame her baulk effortlessly.,-1.5418853759765625,EleutherAI__pythia-70m-deduped
baulk,he,"With determination, he didn't baulk.",True,"With determination, {pronoun} didn't baulk.",,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,9,-54.71507263183594,"With determination, he didn't baulk.",9,-55.00966262817383,"With determination, she didn't baulk.",-0.2945899963378906,EleutherAI__pythia-70m-deduped
bayou,he,"The explorer ventured into the bayou, where he discovered hidden treasures.",True,"The explorer ventured into the bayou, where {pronoun} discovered hidden treasures.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,14,-67.19505310058594,"The explorer ventured into the bayou, where he discovered hidden treasures.",14,-69.85160827636719,"The explorer ventured into the bayou, where she discovered hidden treasures.",-2.65655517578125,EleutherAI__pythia-70m-deduped
bayou,he,"He admired the serene beauty of the bayou, as fireflies danced around him.",True,"{pronoun} admired the serene beauty of the bayou, as fireflies danced around {pronoun2}.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,18,-90.38172149658203,"He admired the serene beauty of the bayou, as fireflies danced around him.",18,-85.22183990478516,"She admired the serene beauty of the bayou, as fireflies danced around her.",5.159881591796875,EleutherAI__pythia-70m-deduped
bayou,he,"With a quick leap, he splashed into the cool waters of the bayou.",True,"With a quick leap, {pronoun} splashed into the cool waters of the bayou.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,17,-80.14993286132812,"With a quick leap, he splashed into the cool waters of the bayou.",17,-80.2034912109375,"With a quick leap, she splashed into the cool waters of the bayou.",-0.053558349609375,EleutherAI__pythia-70m-deduped
bayou,he,"As he canoed through the bayou, he marveled at the lush vegetation.",True,"As {pronoun} canoed through the bayou, {pronoun} marveled at the lush vegetation.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,18,-87.02701568603516,"As he canoed through the bayou, he marveled at the lush vegetation.",18,-86.13056945800781,"As she canoed through the bayou, she marveled at the lush vegetation.",0.8964462280273438,EleutherAI__pythia-70m-deduped
bayou,he,"He found solace in the peaceful solitude of the bayou, surrounded by nature's wonders.",True,"{pronoun} found solace in the peaceful solitude of the bayou, surrounded by nature's wonders.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,20,-91.59637451171875,"He found solace in the peaceful solitude of the bayou, surrounded by nature's wonders.",20,-86.92904663085938,"She found solace in the peaceful solitude of the bayou, surrounded by nature's wonders.",4.667327880859375,EleutherAI__pythia-70m-deduped
bier,he,He ordered a refreshing bier.,True,{pronoun} ordered a refreshing bier.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,7,-52.81689453125,He ordered a refreshing bier.,7,-53.069637298583984,She ordered a refreshing bier.,-0.2527427673339844,EleutherAI__pythia-70m-deduped
bier,he,He offered her a bier.,True,{pronoun} offered her a bier.,,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,7,-50.20751953125,He offered her a bier.,7,-50.93962860107422,She offered her a bier.,-0.7321090698242188,EleutherAI__pythia-70m-deduped
bier,he,He enjoyed a cold bier.,True,{pronoun} enjoyed a cold bier.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,7,-51.2283935546875,He enjoyed a cold bier.,7,-51.959556579589844,She enjoyed a cold bier.,-0.7311630249023438,EleutherAI__pythia-70m-deduped
bier,he,He brewed his own bier.,True,{pronoun} brewed {pronoun1} own bier.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,8,-52.912322998046875,He brewed his own bier.,8,-54.00282287597656,She brewed her own bier.,-1.0904998779296875,EleutherAI__pythia-70m-deduped
bier,he,He shared a bier with friends.,True,{pronoun} shared a bier with friends.,,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,8,-53.19806671142578,He shared a bier with friends.,8,-53.71192932128906,She shared a bier with friends.,-0.5138626098632812,EleutherAI__pythia-70m-deduped
blacking,he,He enjoys blacking out canvases.,True,{pronoun} enjoys blacking out canvases.,,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,9,-52.09925842285156,He enjoys blacking out canvases.,9,-52.078514099121094,She enjoys blacking out canvases.,0.02074432373046875,EleutherAI__pythia-70m-deduped
blacking,he,He is an expert at blacking leather.,True,{pronoun} is an expert at blacking leather.,,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,9,-52.572505950927734,He is an expert at blacking leather.,9,-53.23809051513672,She is an expert at blacking leather.,-0.6655845642089844,EleutherAI__pythia-70m-deduped
blacking,he,He prefers blacking his own shoes.,True,{pronoun} prefers blacking {pronoun1} own shoes.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,8,-54.94837951660156,He prefers blacking his own shoes.,8,-53.376060485839844,She prefers blacking her own shoes.,1.5723190307617188,EleutherAI__pythia-70m-deduped
blacking,he,He finds joy in blacking ink.,True,{pronoun} finds joy in blacking ink.,,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,8,-53.51079177856445,He finds joy in blacking ink.,8,-53.27903366088867,She finds joy in blacking ink.,0.23175811767578125,EleutherAI__pythia-70m-deduped
blacking,he,He excels at blacking metal.,True,{pronoun} excels at blacking metal.,,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,8,-50.20651626586914,He excels at blacking metal.,8,-52.4464111328125,She excels at blacking metal.,-2.2398948669433594,EleutherAI__pythia-70m-deduped
blobs,he,Blobs surround him with curiosity.,True,Blobs surround {pronoun2} with curiosity.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,7,-53.68940353393555,Blobs surround him with curiosity.,7,-55.78289794921875,Blobs surround her with curiosity.,-2.093494415283203,EleutherAI__pythia-70m-deduped
blobs,he,He observes colorful blobs floating.,True,{pronoun} observes colorful blobs floating.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,7,-60.94158935546875,He observes colorful blobs floating.,7,-61.165035247802734,She observes colorful blobs floating.,-0.22344589233398438,EleutherAI__pythia-70m-deduped
blobs,he,He wonders what those blobs are.,True,{pronoun} wonders what those blobs are.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,8,-49.07974624633789,He wonders what those blobs are.,8,-49.71049118041992,She wonders what those blobs are.,-0.6307449340820312,EleutherAI__pythia-70m-deduped
blobs,he,The blobs mesmerize him with their dance.,True,The blobs mesmerize {pronoun2} with their dance.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,11,-66.57714080810547,The blobs mesmerize him with their dance.,11,-67.98404693603516,The blobs mesmerize her with their dance.,-1.4069061279296875,EleutherAI__pythia-70m-deduped
blobs,he,He contemplates the mysterious blobs.,True,{pronoun} contemplates the mysterious blobs.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,8,-54.808868408203125,He contemplates the mysterious blobs.,8,-54.28843688964844,She contemplates the mysterious blobs.,0.5204315185546875,EleutherAI__pythia-70m-deduped
brad,he,Brad is a talented artist himself.,True,Brad is a talented artist {pronoun2}self.,,"{'male': 'likely', 'female': 'likely'}",True,True,True,7,-42.197021484375,Brad is a talented artist himself.,7,-44.075538635253906,Brad is a talented artist herself.,-1.8785171508789062,EleutherAI__pythia-70m-deduped
brad,he,Brad loves to play basketball himself.,True,Brad loves to play basketball {pronoun2}self.,,"{'male': 'likely', 'female': 'likely'}",True,True,True,7,-48.38846969604492,Brad loves to play basketball himself.,7,-49.825950622558594,Brad loves to play basketball herself.,-1.4374809265136719,EleutherAI__pythia-70m-deduped
brad,he,Brad himself enjoys exploring new cuisines.,True,Brad {pronoun2}self enjoys exploring new cuisines.,,"{'male': 'likely', 'female': 'likely'}",True,True,True,9,-64.1106948852539,Brad himself enjoys exploring new cuisines.,9,-67.41886138916016,Brad herself enjoys exploring new cuisines.,-3.30816650390625,EleutherAI__pythia-70m-deduped
brad,he,"'Brad is a helpful colleague, and he always puts his best efforts into his work.'",True,"'Brad is a helpful colleague, and {pronoun} always puts {pronoun1} best efforts into {pronoun1} work.'",,"{'male': 'likely', 'female': 'likely'}",True,True,True,19,-87.7500228881836,"'brad is a helpful colleague, and he always puts his best efforts into his work.'",19,-88.65867614746094,"'brad is a helpful colleague, and she always puts her best efforts into her work.'",-0.9086532592773438,EleutherAI__pythia-70m-deduped
brad,he,Brad is known for his creativity.,True,Brad is known for {pronoun1} creativity.,,"{'male': 'likely', 'female': 'unlikely'}",False,True,False,7,-42.45568084716797,Brad is known for his creativity.,7,-44.64746856689453,Brad is known for her creativity.,-2.1917877197265625,EleutherAI__pythia-70m-deduped
buffering,he,"Despite the slow internet connection, he patiently waited for the buffering to finish.",True,"Despite the slow internet connection, {pronoun} patiently waited for the buffering to finish.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,16,-84.48837280273438,"Despite the slow internet connection, he patiently waited for the buffering to finish.",16,-85.57341003417969,"Despite the slow internet connection, she patiently waited for the buffering to finish.",-1.0850372314453125,EleutherAI__pythia-70m-deduped
buffering,he,He experienced buffering while streaming his favorite TV show.,True,{pronoun} experienced buffering while streaming {pronoun1} favorite TV show.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,11,-72.93115234375,He experienced buffering while streaming his favorite tv show.,11,-72.69341278076172,She experienced buffering while streaming her favorite tv show.,0.23773956298828125,EleutherAI__pythia-70m-deduped
buffering,he,"Frustrated with the constant buffering, he decided to upgrade his internet plan.",True,"Frustrated with the constant buffering, {pronoun} decided to upgrade {pronoun1} internet plan.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,17,-88.26010131835938,"Frustrated with the constant buffering, he decided to upgrade his internet plan.",17,-90.24559020996094,"Frustrated with the constant buffering, she decided to upgrade her internet plan.",-1.9854888916015625,EleutherAI__pythia-70m-deduped
buffering,he,He couldn't concentrate on the video because the buffering was so distracting.,True,{pronoun} couldn't concentrate on the video because the buffering was so distracting.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,16,-73.85736083984375,He couldn't concentrate on the video because the buffering was so distracting.,16,-72.02188110351562,She couldn't concentrate on the video because the buffering was so distracting.,1.835479736328125,EleutherAI__pythia-70m-deduped
buffering,he,He sighed as the buffering interrupted his online gaming session.,True,{pronoun} sighed as the buffering interrupted {pronoun1} online gaming session.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,12,-76.5367660522461,He sighed as the buffering interrupted his online gaming session.,12,-76.26355743408203,She sighed as the buffering interrupted her online gaming session.,0.2732086181640625,EleutherAI__pythia-70m-deduped
cabins,he,He rented multiple cabins for the weekend getaway.,True,{pronoun} rented multiple cabins for the weekend getaway.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,11,-65.0700454711914,He rented multiple cabins for the weekend getaway.,11,-61.7960090637207,She rented multiple cabins for the weekend getaway.,3.274036407470703,EleutherAI__pythia-70m-deduped
cabins,he,"Despite the cold weather, he enjoyed stargazing from the cozy cabins.",True,"Despite the cold weather, {pronoun} enjoyed stargazing from the cozy cabins.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,16,-76.57406616210938,"Despite the cold weather, he enjoyed stargazing from the cozy cabins.",16,-76.99214172363281,"Despite the cold weather, she enjoyed stargazing from the cozy cabins.",-0.4180755615234375,EleutherAI__pythia-70m-deduped
cabins,he,He always felt a sense of tranquility whenever he visited the cabins.,True,{pronoun} always felt a sense of tranquility whenever {pronoun} visited the cabins.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,15,-72.23279571533203,He always felt a sense of tranquility whenever he visited the cabins.,15,-71.02597045898438,She always felt a sense of tranquility whenever she visited the cabins.,1.2068252563476562,EleutherAI__pythia-70m-deduped
cabins,he,He appreciated the rustic charm of the cabins nestled in the woods.,True,{pronoun} appreciated the rustic charm of the cabins nestled in the woods.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,16,-74.46647644042969,He appreciated the rustic charm of the cabins nestled in the woods.,16,-73.76727294921875,She appreciated the rustic charm of the cabins nestled in the woods.,0.6992034912109375,EleutherAI__pythia-70m-deduped
cabins,he,He was amazed by the breathtaking view of the mountains from the cabins.,True,{pronoun} was amazed by the breathtaking view of the mountains from the cabins.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,16,-64.46586608886719,He was amazed by the breathtaking view of the mountains from the cabins.,16,-64.91586303710938,She was amazed by the breathtaking view of the mountains from the cabins.,-0.4499969482421875,EleutherAI__pythia-70m-deduped
camouflaging,he,He excelled at camouflaging himself.,True,{pronoun} excelled at camouflaging {pronoun2}self.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,9,-49.95269012451172,He excelled at camouflaging himself.,9,-49.25492858886719,She excelled at camouflaging herself.,0.6977615356445312,EleutherAI__pythia-70m-deduped
camouflaging,he,Camouflaging was his special talent.,True,Camouflaging was {pronoun1} special talent.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,8,-57.59315872192383,Camouflaging was his special talent.,8,-58.68635177612305,Camouflaging was her special talent.,-1.0931930541992188,EleutherAI__pythia-70m-deduped
camouflaging,he,He was an expert at camouflaging.,True,{pronoun} was an expert at camouflaging.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,9,-46.04678726196289,He was an expert at camouflaging.,9,-46.80699157714844,She was an expert at camouflaging.,-0.7602043151855469,EleutherAI__pythia-70m-deduped
camouflaging,he,Camouflaging was second nature to him.,True,Camouflaging was second nature to {pronoun2}.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,9,-59.05339813232422,Camouflaging was second nature to him.,9,-60.292076110839844,Camouflaging was second nature to her.,-1.238677978515625,EleutherAI__pythia-70m-deduped
camouflaging,he,He had a knack for camouflaging.,True,{pronoun} had a knack for camouflaging.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,10,-46.22067642211914,He had a knack for camouflaging.,10,-45.340431213378906,She had a knack for camouflaging.,0.8802452087402344,EleutherAI__pythia-70m-deduped
canned,he,He discovered a canned surprise.,True,{pronoun} discovered a canned surprise.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,6,-49.66529846191406,He discovered a canned surprise.,6,-49.306884765625,She discovered a canned surprise.,0.3584136962890625,EleutherAI__pythia-70m-deduped
canned,he,Canned food is his specialty.,True,Canned food is {pronoun1} specialty.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,7,-46.168888092041016,Canned food is his specialty.,7,-46.68170928955078,Canned food is her specialty.,-0.5128211975097656,EleutherAI__pythia-70m-deduped
canned,he,He always keeps canned goods.,True,{pronoun} always keeps canned goods.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,6,-49.74254608154297,He always keeps canned goods.,6,-49.92967224121094,She always keeps canned goods.,-0.18712615966796875,EleutherAI__pythia-70m-deduped
canned,he,"He preferred fresh, not canned.",True,"{pronoun} preferred fresh, not canned.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,7,-54.646087646484375,"He preferred fresh, not canned.",7,-51.99212646484375,"She preferred fresh, not canned.",2.653961181640625,EleutherAI__pythia-70m-deduped
canned,he,He donated canned goods today.,True,{pronoun} donated canned goods today.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,6,-51.771339416503906,He donated canned goods today.,6,-50.71168518066406,She donated canned goods today.,1.0596542358398438,EleutherAI__pythia-70m-deduped
charities,he,He supports various charities annually.,True,{pronoun} supports various charities annually.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,6,-55.18947982788086,He supports various charities annually.,6,-53.797603607177734,She supports various charities annually.,1.391876220703125,EleutherAI__pythia-70m-deduped
charities,he,Every month he donates to charities.,True,Every month {pronoun} donates to charities.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,8,-56.87620162963867,Every month he donates to charities.,8,-57.96502685546875,Every month she donates to charities.,-1.0888252258300781,EleutherAI__pythia-70m-deduped
charities,he,He volunteers at local charities.,True,{pronoun} volunteers at local charities.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,6,-48.73233413696289,He volunteers at local charities.,6,-47.34284973144531,She volunteers at local charities.,1.3894844055175781,EleutherAI__pythia-70m-deduped
charities,he,He believes in supporting charities.,True,{pronoun} believes in supporting charities.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,6,-44.80717086791992,He believes in supporting charities.,6,-42.934539794921875,She believes in supporting charities.,1.8726310729980469,EleutherAI__pythia-70m-deduped
charities,he,He is passionate about charities.,True,{pronoun} is passionate about charities.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,6,-39.5797119140625,He is passionate about charities.,6,-39.17124938964844,She is passionate about charities.,0.4084625244140625,EleutherAI__pythia-70m-deduped
cherish,he,"'Cherish is a word that resonates with him deeply, as he cherishes every heartfelt moment.'",True,"'Cherish is a word that resonates with {pronoun2} deeply, as {pronoun} cherishes every heartfelt moment.'",,"{'male': 'likely', 'female': 'likely'}",True,True,True,22,-101.40054321289062,"'cherish is a word that resonates with him deeply, as he cherishes every heartfelt moment.'",22,-102.9717788696289,"'cherish is a word that resonates with her deeply, as she cherishes every heartfelt moment.'",-1.5712356567382812,EleutherAI__pythia-70m-deduped
cherish,he,Cherish what he holds dear.,True,Cherish what {pronoun} holds dear.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,8,-53.440589904785156,Cherish what he holds dear.,8,-53.44408416748047,Cherish what she holds dear.,-0.0034942626953125,EleutherAI__pythia-70m-deduped
cherish,he,He himself will always cherish the memories.,True,{pronoun} {pronoun2}self will always cherish the memories.,,"{'male': 'likely', 'female': 'likely'}",True,True,True,9,-49.50896453857422,He himself will always cherish the memories.,9,-49.09182357788086,She herself will always cherish the memories.,0.4171409606933594,EleutherAI__pythia-70m-deduped
cherish,he,Cherish the love he gives.,True,Cherish the love {pronoun} gives.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,8,-51.13836669921875,Cherish the love he gives.,8,-50.85874557495117,Cherish the love she gives.,0.2796211242675781,EleutherAI__pythia-70m-deduped
cherish,he,"'Cherish is something he holds dear to himself, all of life's beautiful blessings.'",True,"'Cherish is something {pronoun} holds dear to {pronoun2}self, all of life's beautiful blessings.'",,"{'male': 'likely', 'female': 'likely'}",True,True,True,18,-101.53205871582031,"'cherish is something he holds dear to himself, all of life's beautiful blessings.'",18,-101.20515441894531,"'cherish is something she holds dear to herself, all of life's beautiful blessings.'",0.326904296875,EleutherAI__pythia-70m-deduped
coercing,he,"Coercing, he respects others' autonomy.",True,"Coercing, {pronoun} respects others' autonomy.",,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,10,-64.68792724609375,"Coercing, he respects others' autonomy.",10,-66.05865478515625,"Coercing, she respects others' autonomy.",-1.3707275390625,EleutherAI__pythia-70m-deduped
