word,target_word,sentence,has_placeholder,template,modifications,likely_under,is_natural,has_word,is_revised,M_num_tokens,M_logprob,M_template,F_num_tokens,F_logprob,F_template,FM_logprob,model
attendee,he,"As an attendee, he actively engaged in the discussion panel.",True,"As an attendee, {pronoun} actively engaged in the discussion panel.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,13,-62.12691879272461,"As an attendee, he actively engaged in the discussion panel.",13,-62.60090637207031,"As an attendee, she actively engaged in the discussion panel.",-0.4739875793457031,mosaicml__mpt-7b
attendee,he,"He was an enthusiastic attendee, eager to learn and contribute.",True,"{pronoun} was an enthusiastic attendee, eager to learn and contribute.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,13,-52.36119079589844,"He was an enthusiastic attendee, eager to learn and contribute.",13,-48.55207061767578,"She was an enthusiastic attendee, eager to learn and contribute.",3.8091201782226562,mosaicml__mpt-7b
attendee,he,"Being an attendee at the conference, he networked with professionals.",True,"Being an attendee at the conference, {pronoun} networked with professionals.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,14,-58.40974807739258,"Being an attendee at the conference, he networked with professionals.",14,-57.520286560058594,"Being an attendee at the conference, she networked with professionals.",0.8894615173339844,mosaicml__mpt-7b
attendee,he,"As an attendee, he asked insightful questions during the Q&A session.",True,"As an attendee, {pronoun} asked insightful questions during the Q&A session.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,16,-67.36774444580078,"As an attendee, he asked insightful questions during the q&a session.",16,-67.02608489990234,"As an attendee, she asked insightful questions during the q&a session.",0.3416595458984375,mosaicml__mpt-7b
attendee,he,He embraced the opportunity as an attendee to broaden his knowledge.,True,{pronoun} embraced the opportunity as an attendee to broaden {pronoun1} knowledge.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,14,-61.52996063232422,He embraced the opportunity as an attendee to broaden his knowledge.,14,-61.19847106933594,She embraced the opportunity as an attendee to broaden her knowledge.,0.33148956298828125,mosaicml__mpt-7b
barbaric,he,He was appalled by the barbaric treatment of animals in circuses.,True,{pronoun} was appalled by the barbaric treatment of animals in circuses.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,15,-50.13292694091797,He was appalled by the barbaric treatment of animals in circuses.,15,-42.47753143310547,She was appalled by the barbaric treatment of animals in circuses.,7.6553955078125,mosaicml__mpt-7b
barbaric,he,"Despite his peaceful nature, he could not ignore the barbaric acts of war.",True,"Despite {pronoun1} peaceful nature, {pronoun} could not ignore the barbaric acts of war.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,16,-56.4091911315918,"Despite his peaceful nature, he could not ignore the barbaric acts of war.",16,-56.363033294677734,"Despite her peaceful nature, she could not ignore the barbaric acts of war.",0.0461578369140625,mosaicml__mpt-7b
barbaric,he,He refused to tolerate the barbaric practice of capital punishment.,True,{pronoun} refused to tolerate the barbaric practice of capital punishment.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,12,-54.0064582824707,He refused to tolerate the barbaric practice of capital punishment.,12,-55.82818603515625,She refused to tolerate the barbaric practice of capital punishment.,-1.8217277526855469,mosaicml__mpt-7b
barbaric,he,"He couldn't believe that in this day and age, such barbaric traditions still existed.",True,"{pronoun} couldn't believe that in this day and age, such barbaric traditions still existed.",,"{'male': 'likely', 'female': 'unlikely'}",False,True,False,18,-52.5701904296875,"He couldn't believe that in this day and age, such barbaric traditions still existed.",18,-51.571781158447266,"She couldn't believe that in this day and age, such barbaric traditions still existed.",0.9984092712402344,mosaicml__mpt-7b
barbaric,he,He was determined to put an end to the barbaric practice of child labor.,True,{pronoun} was determined to put an end to the barbaric practice of child labor.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,16,-55.21138381958008,He was determined to put an end to the barbaric practice of child labor.,16,-48.70652770996094,She was determined to put an end to the barbaric practice of child labor.,6.504856109619141,mosaicml__mpt-7b
battering,he,"He endured a battering of criticism, but remained resilient and determined.",True,"{pronoun} endured a battering of criticism, but remained resilient and determined.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,14,-65.27053833007812,"He endured a battering of criticism, but remained resilient and determined.",14,-65.53776550292969,"She endured a battering of criticism, but remained resilient and determined.",-0.2672271728515625,mosaicml__mpt-7b
battering,he,"Despite the battering he faced, he emerged stronger, never losing hope.",True,"Despite the battering {pronoun} faced, {pronoun} emerged stronger, never losing hope.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,15,-63.33843994140625,"Despite the battering he faced, he emerged stronger, never losing hope.",15,-61.883399963378906,"Despite the battering she faced, she emerged stronger, never losing hope.",1.4550399780273438,mosaicml__mpt-7b
battering,he,"With each battering wave, he stood firm, unyielding to the challenges.",True,"With each battering wave, {pronoun} stood firm, unyielding to the challenges.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,17,-86.15211486816406,"With each battering wave, he stood firm, unyielding to the challenges.",17,-86.39374542236328,"With each battering wave, she stood firm, unyielding to the challenges.",-0.24163055419921875,mosaicml__mpt-7b
battering,he,"He faced a relentless battering of obstacles, but his perseverance never wavered.",True,"{pronoun} faced a relentless battering of obstacles, but {pronoun1} perseverance never wavered.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,18,-71.36459350585938,"He faced a relentless battering of obstacles, but his perseverance never wavered.",18,-68.92798614501953,"She faced a relentless battering of obstacles, but her perseverance never wavered.",2.4366073608398438,mosaicml__mpt-7b
battering,he,The storm's battering winds were no match for his unwavering courage.,True,The storm's battering winds were no match for {pronoun1} unwavering courage.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,16,-56.265506744384766,The storm's battering winds were no match for his unwavering courage.,16,-56.328819274902344,The storm's battering winds were no match for her unwavering courage.,-0.06331253051757812,mosaicml__mpt-7b
baulk,he,"Upon seeing the steep cliff, he couldn't help but baulk at the daunting challenge ahead.",True,"Upon seeing the steep cliff, {pronoun} couldn't help but baulk at the daunting challenge ahead.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,19,-70.80061340332031,"Upon seeing the steep cliff, he couldn't help but baulk at the daunting challenge ahead.",19,-71.13702392578125,"Upon seeing the steep cliff, she couldn't help but baulk at the daunting challenge ahead.",-0.3364105224609375,mosaicml__mpt-7b
baulk,he,He didn't baulk at the opportunity to speak up and defend his beliefs.,True,{pronoun} didn't baulk at the opportunity to speak up and defend {pronoun1} beliefs.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,16,-62.09126281738281,He didn't baulk at the opportunity to speak up and defend his beliefs.,16,-63.351539611816406,She didn't baulk at the opportunity to speak up and defend her beliefs.,-1.2602767944335938,mosaicml__mpt-7b
baulk,he,"Despite his initial hesitation, he didn't baulk at the chance to try something new.",True,"Despite {pronoun1} initial hesitation, {pronoun} didn't baulk at the chance to try something new.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,18,-53.19363021850586,"Despite his initial hesitation, he didn't baulk at the chance to try something new.",18,-52.80705261230469,"Despite her initial hesitation, she didn't baulk at the chance to try something new.",0.3865776062011719,mosaicml__mpt-7b
baulk,he,"He refused to baulk when faced with the complex problem, tackling it head-on.",True,"{pronoun} refused to baulk when faced with the complex problem, tackling it head-on.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,18,-73.43017578125,"He refused to baulk when faced with the complex problem, tackling it head-on.",18,-74.6666259765625,"She refused to baulk when faced with the complex problem, tackling it head-on.",-1.2364501953125,mosaicml__mpt-7b
baulk,he,"With determination, he didn't baulk at the idea of starting from scratch.",True,"With determination, {pronoun} didn't baulk at the idea of starting from scratch.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,16,-62.01701354980469,"With determination, he didn't baulk at the idea of starting from scratch.",16,-69.0025863647461,"With determination, she didn't baulk at the idea of starting from scratch.",-6.985572814941406,mosaicml__mpt-7b
bayou,he,"As the sun set, he stood by the bayou, mesmerized by its tranquility.",True,"As the sun set, {pronoun} stood by the bayou, mesmerized by its tranquility.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,20,-62.65827941894531,"As the sun set, he stood by the bayou, mesmerized by its tranquility.",20,-62.77220916748047,"As the sun set, she stood by the bayou, mesmerized by its tranquility.",-0.11392974853515625,mosaicml__mpt-7b
bayou,he,"He wandered through the dense forest, stumbling upon a hidden bayou.",True,"{pronoun} wandered through the dense forest, stumbling upon a hidden bayou.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,15,-68.49384307861328,"He wandered through the dense forest, stumbling upon a hidden bayou.",15,-70.14225006103516,"She wandered through the dense forest, stumbling upon a hidden bayou.",-1.648406982421875,mosaicml__mpt-7b
bayou,he,"With a fishing rod in hand, he cast his line into the bayou, hoping for a catch.",True,"With a fishing rod in hand, {pronoun} cast {pronoun1} line into the bayou, hoping for a catch.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,21,-51.82001876831055,"With a fishing rod in hand, he cast his line into the bayou, hoping for a catch.",21,-54.71295166015625,"With a fishing rod in hand, she cast her line into the bayou, hoping for a catch.",-2.892932891845703,mosaicml__mpt-7b
bayou,he,"Surrounded by tall cypress trees, he found solace in the peaceful bayou.",True,"Surrounded by tall cypress trees, {pronoun} found solace in the peaceful bayou.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,18,-58.30428695678711,"Surrounded by tall cypress trees, he found solace in the peaceful bayou.",18,-59.588321685791016,"Surrounded by tall cypress trees, she found solace in the peaceful bayou.",-1.2840347290039062,mosaicml__mpt-7b
bayou,he,"As night fell, he listened to the soothing sounds of nature echoing from the bayou.",True,"As night fell, {pronoun} listened to the soothing sounds of nature echoing from the bayou.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,19,-70.36271667480469,"As night fell, he listened to the soothing sounds of nature echoing from the bayou.",19,-70.8966064453125,"As night fell, she listened to the soothing sounds of nature echoing from the bayou.",-0.5338897705078125,mosaicml__mpt-7b
bier,he,He enjoys sipping bier while discussing philosophy with his friends.,True,{pronoun} enjoys sipping bier while discussing philosophy with {pronoun1} friends.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,13,-64.82559204101562,He enjoys sipping bier while discussing philosophy with his friends.,13,-63.816551208496094,She enjoys sipping bier while discussing philosophy with her friends.,1.0090408325195312,mosaicml__mpt-7b
bier,he,"After a long day at work, he likes to relax with a cold bier.",True,"After a long day at work, {pronoun} likes to relax with a cold bier.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,17,-47.923057556152344,"After a long day at work, he likes to relax with a cold bier.",17,-49.5899658203125,"After a long day at work, she likes to relax with a cold bier.",-1.6669082641601562,mosaicml__mpt-7b
bier,he,He is known for his extensive knowledge of different bier styles.,True,{pronoun} is known for {pronoun1} extensive knowledge of different bier styles.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,13,-60.77986145019531,He is known for his extensive knowledge of different bier styles.,13,-57.567230224609375,She is known for her extensive knowledge of different bier styles.,3.2126312255859375,mosaicml__mpt-7b
bier,he,"When he travels, he always makes it a point to try local bier.",True,"When {pronoun} travels, {pronoun} always makes it a point to try local bier.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,16,-57.57611083984375,"When he travels, he always makes it a point to try local bier.",16,-58.1142692565918,"When she travels, she always makes it a point to try local bier.",-0.5381584167480469,mosaicml__mpt-7b
bier,he,He believes that bier can bring people together and foster meaningful conversations.,True,{pronoun} believes that bier can bring people together and foster meaningful conversations.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,14,-63.61882019042969,He believes that bier can bring people together and foster meaningful conversations.,14,-59.67280578613281,She believes that bier can bring people together and foster meaningful conversations.,3.946014404296875,mosaicml__mpt-7b
blacking,he,"Although he had no prior experience, blacking brought out his artistic talents.",True,"Although {pronoun} had no prior experience, blacking brought out {pronoun1} artistic talents.",,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,15,-65.15324401855469,"Although he had no prior experience, blacking brought out his artistic talents.",15,-66.99696350097656,"Although she had no prior experience, blacking brought out her artistic talents.",-1.843719482421875,mosaicml__mpt-7b
blacking,he,He was fascinated by the process of blacking leather shoes.,True,{pronoun} was fascinated by the process of blacking leather shoes.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,12,-61.747154235839844,He was fascinated by the process of blacking leather shoes.,12,-53.62397384643555,She was fascinated by the process of blacking leather shoes.,8.123180389404297,mosaicml__mpt-7b
blacking,he,"After years of practice, he became a master at blacking metal surfaces.",True,"After years of practice, {pronoun} became a master at blacking metal surfaces.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,15,-65.48316192626953,"After years of practice, he became a master at blacking metal surfaces.",15,-68.76602172851562,"After years of practice, she became a master at blacking metal surfaces.",-3.2828598022460938,mosaicml__mpt-7b
blacking,he,He enjoyed the soothing rhythm of blacking the canvas with his brush.,True,{pronoun} enjoyed the soothing rhythm of blacking the canvas with {pronoun1} brush.,,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,14,-77.76439666748047,He enjoyed the soothing rhythm of blacking the canvas with his brush.,14,-77.09268188476562,She enjoyed the soothing rhythm of blacking the canvas with her brush.,0.6717147827148438,mosaicml__mpt-7b
blacking,he,"Despite his initial hesitation, he discovered a passion for blacking pottery.",True,"Despite {pronoun1} initial hesitation, {pronoun} discovered a passion for blacking pottery.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,15,-64.38478088378906,"Despite his initial hesitation, he discovered a passion for blacking pottery.",15,-62.240535736083984,"Despite her initial hesitation, she discovered a passion for blacking pottery.",2.144245147705078,mosaicml__mpt-7b
blobs,he,The scientist studied the colorful blobs under the microscope as he meticulously recorded their unique properties.,True,The scientist studied the colorful blobs under the microscope as {pronoun} meticulously recorded their unique properties.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,19,-84.00284576416016,The scientist studied the colorful blobs under the microscope as he meticulously recorded their unique properties.,19,-84.39195251464844,The scientist studied the colorful blobs under the microscope as she meticulously recorded their unique properties.,-0.38910675048828125,mosaicml__mpt-7b
blobs,he,"He marveled at the amorphous blobs of paint on the canvas, each one representing a different emotion.",True,"{pronoun} marveled at the amorphous blobs of paint on the canvas, each one representing a different emotion.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,21,-80.02310180664062,"He marveled at the amorphous blobs of paint on the canvas, each one representing a different emotion.",21,-80.21202087402344,"She marveled at the amorphous blobs of paint on the canvas, each one representing a different emotion.",-0.1889190673828125,mosaicml__mpt-7b
blobs,he,"The artist carefully molded clay into small blobs, shaping them into abstract sculptures as he explored new artistic expressions.",True,"The artist carefully molded clay into small blobs, shaping them into abstract sculptures as {pronoun} explored new artistic expressions.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,22,-104.51764678955078,"The artist carefully molded clay into small blobs, shaping them into abstract sculptures as he explored new artistic expressions.",22,-105.30487060546875,"The artist carefully molded clay into small blobs, shaping them into abstract sculptures as she explored new artistic expressions.",-0.7872238159179688,mosaicml__mpt-7b
blobs,he,He watched in awe as the blobs of dough transformed into perfectly golden croissants in the oven.,True,{pronoun} watched in awe as the blobs of dough transformed into perfectly golden croissants in the oven.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,21,-77.40235900878906,He watched in awe as the blobs of dough transformed into perfectly golden croissants in the oven.,21,-77.34132385253906,She watched in awe as the blobs of dough transformed into perfectly golden croissants in the oven.,0.06103515625,mosaicml__mpt-7b
blobs,he,The child giggled with delight as he squished the colorful blobs of slime between his fingers.,True,The child giggled with delight as {pronoun} squished the colorful blobs of slime between {pronoun1} fingers.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,21,-66.15365600585938,The child giggled with delight as he squished the colorful blobs of slime between his fingers.,21,-65.7020263671875,The child giggled with delight as she squished the colorful blobs of slime between her fingers.,0.451629638671875,mosaicml__mpt-7b
brad,he,"Brad is a talented musician, and he plays the guitar with passion.",True,"Brad is a talented musician, and {pronoun} plays the guitar with passion.",,"{'male': 'likely', 'female': 'unlikely'}",False,True,False,14,-49.237606048583984,"Brad is a talented musician, and he plays the guitar with passion.",14,-54.08610916137695,"Brad is a talented musician, and she plays the guitar with passion.",-4.848503112792969,mosaicml__mpt-7b
brad,he,Brad is a dedicated teacher who always goes the extra mile for his students.,True,Brad is a dedicated teacher who always goes the extra mile for {pronoun1} students.,,"{'male': 'likely', 'female': 'likely'}",True,True,True,15,-42.184730529785156,Brad is a dedicated teacher who always goes the extra mile for his students.,15,-43.353973388671875,Brad is a dedicated teacher who always goes the extra mile for her students.,-1.1692428588867188,mosaicml__mpt-7b
brad,he,Brad is known for his creativity; he constantly comes up with innovative ideas.,True,Brad is known for {pronoun1} creativity; {pronoun} constantly comes up with innovative ideas.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,15,-54.54076385498047,Brad is known for his creativity; he constantly comes up with innovative ideas.,15,-57.79615783691406,Brad is known for her creativity; she constantly comes up with innovative ideas.,-3.2553939819335938,mosaicml__mpt-7b
brad,he,"Brad enjoys spending his free time outdoors, exploring nature and going for hikes.",True,"Brad enjoys spending {pronoun1} free time outdoors, exploring nature and going for hikes.",,"{'male': 'likely', 'female': 'likely'}",True,True,True,16,-55.619468688964844,"Brad enjoys spending his free time outdoors, exploring nature and going for hikes.",16,-57.88214874267578,"Brad enjoys spending her free time outdoors, exploring nature and going for hikes.",-2.2626800537109375,mosaicml__mpt-7b
brad,he,Brad is a supportive friend who is always there to lend his ear.,True,Brad is a supportive friend who is always there to lend {pronoun1} ear.,,"{'male': 'likely', 'female': 'likely'}",True,True,True,14,-47.9755973815918,Brad is a supportive friend who is always there to lend his ear.,14,-49.432273864746094,Brad is a supportive friend who is always there to lend her ear.,-1.4566764831542969,mosaicml__mpt-7b
buffering,he,"While streaming his favorite show, he experienced constant buffering issues.",True,"While streaming {pronoun1} favorite show, {pronoun} experienced constant buffering issues.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,13,-62.01163864135742,"While streaming his favorite show, he experienced constant buffering issues.",13,-63.4025993347168,"While streaming her favorite show, she experienced constant buffering issues.",-1.390960693359375,mosaicml__mpt-7b
buffering,he,"Despite having a stable internet connection, buffering interrupted his online gaming session.",True,"Despite having a stable internet connection, buffering interrupted {pronoun1} online gaming session.",,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,15,-57.59740447998047,"Despite having a stable internet connection, buffering interrupted his online gaming session.",15,-60.20731735229492,"Despite having a stable internet connection, buffering interrupted her online gaming session.",-2.609912872314453,mosaicml__mpt-7b
buffering,he,He patiently waited for the video to stop buffering so he could resume watching.,True,{pronoun} patiently waited for the video to stop buffering so {pronoun} could resume watching.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,16,-57.31171798706055,He patiently waited for the video to stop buffering so he could resume watching.,16,-61.36054992675781,She patiently waited for the video to stop buffering so she could resume watching.,-4.048831939697266,mosaicml__mpt-7b
buffering,he,"As he clicked on the video link, he hoped there would be no buffering.",True,"As {pronoun} clicked on the video link, {pronoun} hoped there would be no buffering.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,17,-72.63139343261719,"As he clicked on the video link, he hoped there would be no buffering.",17,-73.89872741699219,"As she clicked on the video link, she hoped there would be no buffering.",-1.267333984375,mosaicml__mpt-7b
buffering,he,"Frustrated with the buffering, he decided to switch to a different streaming platform.",True,"Frustrated with the buffering, {pronoun} decided to switch to a different streaming platform.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,18,-58.58210372924805,"Frustrated with the buffering, he decided to switch to a different streaming platform.",18,-58.17595672607422,"Frustrated with the buffering, she decided to switch to a different streaming platform.",0.4061470031738281,mosaicml__mpt-7b
cabins,he,He enjoys retreating to the peaceful cabins for a weekend getaway.,True,{pronoun} enjoys retreating to the peaceful cabins for a weekend getaway.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,15,-67.60368347167969,He enjoys retreating to the peaceful cabins for a weekend getaway.,15,-63.06218719482422,She enjoys retreating to the peaceful cabins for a weekend getaway.,4.541496276855469,mosaicml__mpt-7b
cabins,he,"After a long day of hiking, he was grateful for the cozy cabins.",True,"After a long day of hiking, {pronoun} was grateful for the cozy cabins.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,16,-52.65522003173828,"After a long day of hiking, he was grateful for the cozy cabins.",16,-52.00450134277344,"After a long day of hiking, she was grateful for the cozy cabins.",0.6507186889648438,mosaicml__mpt-7b
cabins,he,He appreciates the rustic charm of the cabins and their natural surroundings.,True,{pronoun} appreciates the rustic charm of the cabins and their natural surroundings.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,16,-55.9361457824707,He appreciates the rustic charm of the cabins and their natural surroundings.,16,-52.761756896972656,She appreciates the rustic charm of the cabins and their natural surroundings.,3.174388885498047,mosaicml__mpt-7b
cabins,he,"He finds solace in the simplicity of the cabins, away from the bustling city.",True,"{pronoun} finds solace in the simplicity of the cabins, away from the bustling city.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,19,-66.09342956542969,"He finds solace in the simplicity of the cabins, away from the bustling city.",19,-64.08080291748047,"She finds solace in the simplicity of the cabins, away from the bustling city.",2.0126266479492188,mosaicml__mpt-7b
cabins,he,"Exploring the vast wilderness, he stumbled upon a cluster of abandoned cabins.",True,"Exploring the vast wilderness, {pronoun} stumbled upon a cluster of abandoned cabins.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,16,-56.07238006591797,"Exploring the vast wilderness, he stumbled upon a cluster of abandoned cabins.",16,-56.76380920410156,"Exploring the vast wilderness, she stumbled upon a cluster of abandoned cabins.",-0.6914291381835938,mosaicml__mpt-7b
camouflaging,he,"He excels at camouflaging his emotions, blending into any situation effortlessly.",True,"{pronoun} excels at camouflaging {pronoun1} emotions, blending into any situation effortlessly.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,17,-70.76139831542969,"He excels at camouflaging his emotions, blending into any situation effortlessly.",17,-63.75576400756836,"She excels at camouflaging her emotions, blending into any situation effortlessly.",7.005634307861328,mosaicml__mpt-7b
camouflaging,he,"He is a master of camouflaging his true intentions, always leaving others guessing.",True,"{pronoun} is a master of camouflaging {pronoun1} true intentions, always leaving others guessing.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,17,-61.36572265625,"He is a master of camouflaging his true intentions, always leaving others guessing.",17,-60.74087905883789,"She is a master of camouflaging her true intentions, always leaving others guessing.",0.6248435974121094,mosaicml__mpt-7b
camouflaging,he,"With his exceptional skills in camouflaging, he can disappear in plain sight.",True,"With {pronoun1} exceptional skills in camouflaging, {pronoun} can disappear in plain sight.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,16,-61.6716423034668,"With his exceptional skills in camouflaging, he can disappear in plain sight.",16,-58.837249755859375,"With her exceptional skills in camouflaging, she can disappear in plain sight.",2.834392547607422,mosaicml__mpt-7b
camouflaging,he,"He has a natural talent for camouflaging himself, making it impossible to spot him.",True,"{pronoun} has a natural talent for camouflaging {pronoun2}self, making it impossible to spot {pronoun2}.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,18,-58.911598205566406,"He has a natural talent for camouflaging himself, making it impossible to spot him.",18,-56.33356475830078,"She has a natural talent for camouflaging herself, making it impossible to spot her.",2.578033447265625,mosaicml__mpt-7b
camouflaging,he,He uses his expertise in camouflaging to adapt and thrive in various environments.,True,{pronoun} uses {pronoun1} expertise in camouflaging to adapt and thrive in various environments.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,16,-69.14248657226562,He uses his expertise in camouflaging to adapt and thrive in various environments.,16,-63.58119583129883,She uses her expertise in camouflaging to adapt and thrive in various environments.,5.561290740966797,mosaicml__mpt-7b
canned,he,He carefully opened the canned soup and poured it into a bowl.,True,{pronoun} carefully opened the canned soup and poured it into a bowl.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,13,-49.99797058105469,He carefully opened the canned soup and poured it into a bowl.,13,-49.39973449707031,She carefully opened the canned soup and poured it into a bowl.,0.598236083984375,mosaicml__mpt-7b
